model_name,organization,parameters_b,average_score,benchmark_ifeval,benchmark_bbh,benchmark_math_lvl5,benchmark_gpqa,benchmark_musr,benchmark_mmlu_pro,license,release_date,co2_cost_kg,model_type
0-hero/Matter-0.2-7B-DPO,0-hero,7.242,8.90636130175029,33.02792147058693,10.055525080241035,1.4350453172205437,1.230425055928408,5.871874999999999,1.8173758865248217,apache-2.0,2024-04-13,1.219174164123715,"💬 chat models (RLHF, DPO, IFT, ...)"
01-ai/Yi-1.5-34B,01-ai,34.389,25.64649419429311,28.411725333226947,42.74936268839652,15.332326283987916,15.436241610738257,11.217187500000003,40.732121749408975,apache-2.0,2024-05-11,22.7033978747449,🟢 pretrained
01-ai/Yi-1.5-34B-32K,01-ai,34.389,26.727912908508134,31.186917379220468,43.38184666762572,15.407854984894259,15.100671140939594,14.07786458333333,41.21232269503546,apache-2.0,2024-05-15,23.15462857509891,🟢 pretrained
01-ai/Yi-1.5-34B-Chat,01-ai,34.389,33.35799367075618,60.66758423205982,44.262825981005655,27.719033232628398,15.324384787472036,13.058072916666665,39.11606087470449,apache-2.0,2024-05-10,22.423843867327744,"💬 chat models (RLHF, DPO, IFT, ...)"
01-ai/Yi-1.5-34B-Chat-16K,01-ai,34.389,29.403554842710225,45.6449997118756,44.53615654671034,21.37462235649547,11.74496644295302,13.736718750000001,39.383865248226954,apache-2.0,2024-05-15,6.774022458148835,"💬 chat models (RLHF, DPO, IFT, ...)"
01-ai/Yi-1.5-6B,01-ai,6.061,16.745698054972127,26.166017278598567,22.027904536694773,6.646525679758309,8.501118568232664,13.309114583333335,23.823507683215126,apache-2.0,2024-05-11,1.8442095716487765,🟢 pretrained
01-ai/Yi-1.5-6B-Chat,01-ai,6.061,22.784006289829847,51.452701055421834,23.67872313235784,16.238670694864048,6.935123042505594,14.030468750000002,24.368351063829788,apache-2.0,2024-05-11,1.4447911071090622,"💬 chat models (RLHF, DPO, IFT, ...)"
01-ai/Yi-1.5-9B,01-ai,8.829,22.153901514184795,29.358435617494916,30.50071699492122,11.404833836858005,17.225950782997764,12.030989583333332,32.402482269503544,apache-2.0,2024-05-11,1.4688920320817076,🟢 pretrained
01-ai/Yi-1.5-9B-32K,01-ai,8.829,19.809786285875365,23.031113002389215,28.937011582169664,10.80060422960725,14.541387024608499,10.82682291666667,30.721778959810877,apache-2.0,2024-05-15,1.5680734132696938,🟢 pretrained
01-ai/Yi-1.5-9B-Chat,01-ai,8.829,29.530872220260978,60.455258713546726,36.95293138417893,22.58308157099698,11.297539149888143,12.838281249999996,33.05814125295508,apache-2.0,2024-05-10,1.453543490910605,"💬 chat models (RLHF, DPO, IFT, ...)"
01-ai/Yi-1.5-9B-Chat-16K,01-ai,8.829,23.76539234993476,42.14040966856828,31.497608947018318,17.82477341389728,7.829977628635347,10.03828125,33.261303191489354,apache-2.0,2024-05-15,1.5847450134017533,"💬 chat models (RLHF, DPO, IFT, ...)"
01-ai/Yi-34B,01-ai,34.389,22.373127018936653,30.45751938190668,35.542431259008794,5.13595166163142,15.548098434004473,9.648437500000004,37.90632387706855,apache-2.0,2023-11-01,25.657483288779545,🟢 pretrained
01-ai/Yi-34B-200K,01-ai,34.389,20.01347533597433,15.424850507763843,36.02211028900003,5.740181268882175,14.205816554809845,9.414843749999998,39.273049645390074,apache-2.0,2023-11-06,25.50385584712952,🟢 pretrained
01-ai/Yi-34B-Chat,01-ai,34.389,24.226662652803373,46.98887839820566,37.623987597243485,6.268882175226587,11.74496644295302,8.363802083333338,34.369459219858165,apache-2.0,2023-11-22,25.125695689981566,"💬 chat models (RLHF, DPO, IFT, ...)"
01-ai/Yi-6B,01-ai,6.061,13.611617485376058,28.93378458046871,19.408504737915056,1.5861027190332326,2.572706935123044,7.044270833333335,22.12433510638298,apache-2.0,2023-11-01,1.0985492537000408,🟢 pretrained
01-ai/Yi-6B-200K,01-ai,6.061,11.996098298832841,8.433068702154728,20.148020103768047,1.812688821752266,4.250559284116329,16.842447916666668,20.489804964539008,apache-2.0,2023-11-06,1.1264239806184515,🟢 pretrained
01-ai/Yi-6B-Chat,01-ai,6.061,14.11765000523676,33.95213588833185,17.00016656742376,1.3595166163141994,5.92841163310962,3.5656250000000003,22.90004432624113,apache-2.0,2023-11-22,1.1106656722436012,"💬 chat models (RLHF, DPO, IFT, ...)"
01-ai/Yi-9B,01-ai,8.829,17.811867367746064,27.08779372066118,27.626956112077934,5.589123867069486,9.060402684563762,8.909114583333334,28.59781323877068,apache-2.0,2024-03-01,1.530663961417017,🟢 pretrained
01-ai/Yi-9B-200K,01-ai,8.829,17.72955178611439,23.270921155866432,26.49249509714754,6.646525679758309,8.7248322147651,12.109114583333332,29.1334219858156,apache-2.0,2024-03-15,1.5489823437933046,🟢 pretrained
01-ai/Yi-Coder-9B-Chat,01-ai,8.829,16.985989314863886,48.17041006750976,25.94315294491389,4.003021148036254,0.0,7.963802083333333,15.83554964539007,apache-2.0,2024-08-21,1.8195322295921676,🔶 fine-tuned on domain-specific datasets
1-800-LLMs/Qwen-2.5-14B-Hindi,1-800-LLMs,14.77,36.266177006668904,58.2570911847232,49.32988995210337,33.30815709969788,14.988814317673373,14.350520833333334,47.362588652482266,mit,2025-02-03,3.8660742873468124,🔶 fine-tuned on domain-specific datasets
1-800-LLMs/Qwen-2.5-14B-Hindi-Custom-Instruct,1-800-LLMs,14.77,31.020777275634742,30.774677854758707,46.54015554088327,31.1178247734139,15.99552572706935,15.432812499999995,46.263667257683224,apache-2.0,2025-02-05,5.400465469071647,🔶 fine-tuned on domain-specific datasets
1024m/PHI-4-Hindi,1024m,14.66,27.48785095027712,0.816832670647216,52.46181381023763,23.338368580060422,19.686800894854585,21.519270833333326,47.10401891252955,mit,2025-02-06,1.65964205977959,🔶 fine-tuned on domain-specific datasets
1024m/QWEN-14B-B100,1024m,14.77,41.91906679224076,77.62104549262622,49.77664782103219,54.38066465256798,13.422818791946312,9.883333333333335,46.429890661938536,apache-2.0,2025-01-23,3.370181942335884,🔶 fine-tuned on domain-specific datasets
152334H/miqu-1-70b-sf,152334H,68.977,29.097407726236643,51.81740005407873,43.807147003691966,12.462235649546828,13.422818791946312,17.209374999999998,35.865469858156025,,2024-01-30,12.19797195382831,🔶 fine-tuned on domain-specific datasets
1TuanPham/T-VisStar-7B-v0.1,1TuanPham,7.294,19.144808610895357,36.07040430502179,30.24383447882599,5.740181268882175,4.697986577181204,13.554166666666669,24.562278368794324,apache-2.0,2024-09-19,1.9052644538640493,"💬 chat models (RLHF, DPO, IFT, ...)"
1TuanPham/T-VisStar-v0.1,1TuanPham,7.294,19.144808610895357,36.07040430502179,30.24383447882599,5.740181268882175,4.697986577181204,13.554166666666669,24.562278368794324,apache-2.0,2024-09-19,1.2487688271364052,🔶 fine-tuned on domain-specific datasets
3rd-Degree-Burn/L-3.1-Science-Writer-8B,3rd-Degree-Burn,8.03,21.09120798437004,42.625012743963794,29.19930078641656,10.347432024169184,3.243847874720355,11.693489583333331,29.43816489361702,,,1.4193565486098367,🔶 fine-tuned on domain-specific datasets
3rd-Degree-Burn/Llama-3.1-8B-Squareroot,3rd-Degree-Burn,8.03,11.223740793316347,22.134381219608414,8.618063681935197,26.586102719033235,0.8948545861297527,0.7812499999999996,8.32779255319149,apache-2.0,2024-10-10,1.974099722258276,🤝 base merges and moerges
3rd-Degree-Burn/Llama-3.1-8B-Squareroot-v1,3rd-Degree-Burn,8.03,8.037946007988568,28.923811043586575,6.515144725982737,8.836858006042297,0.7829977628635317,1.7578124999999993,1.4110520094562635,,,1.5454985447919645,🤝 base merges and moerges
3rd-Degree-Burn/Llama-Squared-8B,3rd-Degree-Burn,8.03,12.434954194134717,27.55244972229241,21.277103190106818,5.740181268882175,2.9082774049216997,1.9518229166666672,15.179890661938533,,,2.022223049482849,🔶 fine-tuned on domain-specific datasets
4season/final_model_test_v2,4season,21.421,23.086235043644056,31.911328608093193,47.410670136906425,8.38368580060423,10.290827740492169,12.430989583333334,28.08990839243498,apache-2.0,2024-05-20,2.1620767196814024,🔶 fine-tuned on domain-specific datasets
AALF/FuseChat-Llama-3.1-8B-Instruct-preview,AALF,8.03,28.56857495894073,71.89579205397234,30.84806521622957,24.773413897280967,7.38255033557047,6.150000000000006,30.361628250591018,apache-2.0,2024-11-20,1.3772382561660794,"💬 chat models (RLHF, DPO, IFT, ...)"
AALF/FuseChat-Llama-3.1-8B-SFT-preview,AALF,8.03,29.225292099823264,72.80504616639405,32.53678156315301,22.507552870090635,7.270693512304249,9.749999999999998,30.481678486997637,,2024-11-20,1.368615076760581,🔶 fine-tuned on domain-specific datasets
AALF/gemma-2-27b-it-SimPO-37K,AALF,27.227,9.512077380763676,24.065257959990603,15.307880971954303,1.283987915407855,4.026845637583895,1.5950520833333328,10.793439716312056,gemma,2024-08-13,19.995443250824795,"💬 chat models (RLHF, DPO, IFT, ...)"
AALF/gemma-2-27b-it-SimPO-37K-100steps,AALF,27.227,10.246803363324455,25.67642743476199,15.261078322847055,2.1148036253776437,5.145413870246088,0.7812499999999996,12.501846926713947,gemma,2024-08-13,19.7134709493991,"💬 chat models (RLHF, DPO, IFT, ...)"
AELLM/gemma-2-aeria-infinity-9b,AELLM,9.242,31.919053815912523,75.93995044260342,42.0902142313775,21.45015105740181,11.185682326621922,9.046093750000004,31.80223108747045,,2024-10-09,6.007578688357264,🤝 base merges and moerges
AELLM/gemma-2-lyco-infinity-9b,AELLM,10.159,30.04985134020671,73.1647583966099,39.78753882674737,17.069486404833835,10.402684563758392,8.912760416666671,30.961879432624112,,2024-10-09,5.957040134565551,"💬 chat models (RLHF, DPO, IFT, ...)"
AGI-0/Art-v0-3B,AGI-0,3.086,12.132145545921874,31.9238509377341,8.029776912286984,24.622356495468278,1.230425055928408,5.002864583333332,1.9835992907801419,other,2024-12-30,2.3615763771653406,🔶 fine-tuned on domain-specific datasets
AGI-0/Artificium-llama3.1-8B-001,AGI-0,8.03,19.491817924739056,52.47687247614108,19.34889807323965,13.595166163141995,2.1252796420581683,5.165625000000001,24.23906619385342,unknown,2024-08-16,2.7974026325717554,🔶 fine-tuned on domain-specific datasets
AGI-0/smartllama3.1-8B-001,AGI-0,8.03,20.424552077662117,35.178659290682056,24.8577369132814,12.990936555891238,7.494407158836691,14.397395833333333,27.628176713947987,unknown,2024-08-16,1.4376684950180103,🔶 fine-tuned on domain-specific datasets
AI-MO/NuminaMath-7B-CoT,AI-MO,6.91,16.118457218023075,26.88544173903022,19.152364282090307,26.963746223564954,2.1252796420581683,0.8263020833333333,20.75760933806146,apache-2.0,2024-07-15,1.4919779154384423,🔶 fine-tuned on domain-specific datasets
AI-MO/NuminaMath-7B-TIR,AI-MO,6.91,14.182289143173433,27.562423259174547,16.87354725795866,16.08761329305136,1.1185682326621946,4.199218749999999,19.252364066193852,apache-2.0,2024-07-04,2.148219574988251,🔶 fine-tuned on domain-specific datasets
AI-Sweden-Models/Llama-3-8B-instruct,AI-Sweden-Models,8.03,14.343669671742774,24.012841482821138,18.388095615027524,3.8519637462235647,2.1252796420581683,19.936718749999997,17.747118794326237,llama3,2024-06-01,2.3322217617350347,🔶 fine-tuned on domain-specific datasets
AI-Sweden-Models/gpt-sw3-40b,AI-Sweden-Models,39.927,4.872902485288683,14.702988071649889,6.894934050796576,1.7371601208459215,0.0,2.8382812499999996,3.064051418439715,other,2023-02-22,5.919638730114153,🟢 pretrained
AI4free/Dhanishtha,AI4free,1.777,11.247711953182252,24.51240486353985,7.93648440557281,25.604229607250755,0.33557046979865535,1.951822916666666,7.145759456264774,apache-2.0,2025-02-19,1.1626300441273092,🟩 continuously pretrained
AI4free/t2,AI4free,7.613,11.33461581083953,38.66828902866616,2.133152068631521,18.957703927492446,1.0067114093959737,5.646093750000001,1.595744680851063,,,0.7121244370774158,🤝 base merges and moerges
AIDC-AI/Marco-o1,AIDC-AI,7.616,27.639223265636087,47.7083028586373,34.84254498655976,37.46223564954683,1.230425055928408,9.963802083333334,34.62802895981088,apache-2.0,2024-11-13,1.5728705744515559,"💬 chat models (RLHF, DPO, IFT, ...)"
Aashraf995/Creative-7B-nerd,Aashraf995,7.616,29.97819251596781,47.21871301480073,37.080153817355196,31.64652567975831,10.17897091722595,14.942708333333334,38.802083333333336,apache-2.0,2024-12-13,1.297734001048624,🤝 base merges and moerges
Aashraf995/Gemma-Evo-10B,Aashraf995,10.159,34.32632733409121,73.32211864519475,43.42455936867185,22.280966767371602,13.870246085011187,16.66822916666666,36.3918439716312,apache-2.0,2024-12-13,4.596031436815906,🤝 base merges and moerges
Aashraf995/Qwen-Evo-7B,Aashraf995,7.616,30.275058582706105,47.57343847657549,38.585326990506125,31.419939577039273,10.067114093959727,15.534895833333335,38.46963652482269,apache-2.0,2024-12-13,1.268015219938996,🤝 base merges and moerges
Aashraf995/QwenStock-14B,Aashraf995,14.766,37.13002133952593,50.08632650256874,50.433898707168744,35.725075528700906,18.568232662192393,19.274218750000003,48.69237588652482,apache-2.0,2024-12-13,3.7498913058726506,🤝 base merges and moerges
AbacusResearch/Jallabi-34B,AbacusResearch,34.389,26.186081920716532,35.28604103777975,43.61576498719506,5.211480362537765,11.85682326621924,20.23880208333333,40.90757978723404,apache-2.0,2024-03-01,6.572984679569464,🤝 base merges and moerges
Ahdoot/StructuredThinker-v0.3-MoreStructure,Ahdoot,3.397,23.924082152035727,41.928084150055184,27.258541777802407,29.078549848942597,6.263982102908276,10.011197916666667,29.00413711583924,,2024-12-31,1.4898812996305322,🤝 base merges and moerges
Ahdoot/Test_StealthThinker,Ahdoot,3.086,22.06904758264274,42.20036170693759,25.366571749083093,17.900302114803626,6.152125279642054,11.938541666666666,28.856382978723406,mit,2025-01-04,1.5976047229935322,🔶 fine-tuned on domain-specific datasets
AicoresSecurity/Cybernet-Sec-3B-R1-V0,AicoresSecurity,3.213,20.584200054790823,63.58018945287393,22.32210586978715,11.555891238670695,1.7897091722595053,1.920572916666666,22.336731678486995,,,0.5825486726169312,🔶 fine-tuned on domain-specific datasets
AicoresSecurity/Cybernet-Sec-3B-R1-V0-Coder,AicoresSecurity,3.213,22.930540293017284,70.9765644046685,22.65149321038919,14.879154078549849,2.9082774049216997,1.965625,24.202127659574465,,,0.5676457690031012,🔶 fine-tuned on domain-specific datasets
AicoresSecurity/Cybernet-Sec-3B-R1-V1,AicoresSecurity,3.213,19.9979903395144,61.45693426774292,19.125071594281845,15.181268882175228,1.4541387024608499,1.920572916666666,20.849955673758867,,,0.5874449879343348,🔶 fine-tuned on domain-specific datasets
AicoresSecurity/Cybernet-Sec-3B-R1-V1.1,AicoresSecurity,3.213,22.643406810994602,67.30209178313541,20.43056853928926,17.598187311178247,2.796420581655479,4.528385416666668,23.204787234042552,,,0.6141912522744508,🔶 fine-tuned on domain-specific datasets
Alepach/notHumpback-M0,Alepach,3.213,5.137220097878128,23.500755772461517,1.2773603683897798,1.8882175226586102,0.0,2.8382812499999996,1.3187056737588652,apache-2.0,2024-12-29,3.507090986732091,"💬 chat models (RLHF, DPO, IFT, ...)"
Alepach/notHumpback-M1,Alepach,3.213,4.779297887614574,22.06944241279804,1.922946094565394,1.5861027190332326,0.0,2.0833333333333326,1.0139627659574466,apache-2.0,2024-12-31,3.5944551921441956,"💬 chat models (RLHF, DPO, IFT, ...)"
Alepach/notHumpback-M1-v2,Alepach,3.213,5.206724746715221,22.77135777514772,1.2676708259061196,2.190332326283988,1.342281879194629,2.3499999999999996,1.3187056737588652,,,1.170536546043483,"💬 chat models (RLHF, DPO, IFT, ...)"
Alibaba-NLP/gte-Qwen2-7B-instruct,Alibaba-NLP,7.613,13.834176058521932,22.55404548819355,21.92548248566236,6.419939577039275,0.0,6.315104166666665,25.790484633569736,apache-2.0,2024-06-15,4.344226697159869,🔶 fine-tuned on domain-specific datasets
Alsebay/Qwen2.5-7B-test-novelist,Alsebay,7.616,27.172849099811746,53.51600420218354,30.417500036352994,23.48942598187311,5.480984340044745,18.29401041666667,31.839169621749413,apache-2.0,2024-12-12,1.3343856523700721,🔶 fine-tuned on domain-specific datasets
Amaorynho/BBAI2006,Amaorynho,1.09,3.4638352160730896,14.670518668244704,1.6776683167876156,0.0,0.33557046979865535,2.7343749999999996,1.3648788416075646,,2025-02-27,0.08851011477487543,🤝 base merges and moerges
Amaorynho/BBAI270V4,Amaorynho,7.616,4.549298117195413,19.90374428737971,3.006785000149223,0.8308157099697886,0.0,2.291145833333333,1.2632978723404247,,2025-02-26,0.6849635831653293,🤝 base merges and moerges
Amaorynho/BBAIIFEV1,Amaorynho,8.03,30.577013862416408,80.47369867507103,32.97465792285014,19.335347432024168,8.05369127516779,10.877864583333329,31.746823286052013,,2025-03-01,0.6822098163443253,🤝 base merges and moerges
Amaorynho/BBAI_375,Amaorynho,1.09,3.4638352160730896,14.670518668244704,1.6776683167876156,0.0,0.33557046979865535,2.7343749999999996,1.3648788416075646,,2025-02-27,0.08627659342838825,🤝 base merges and moerges
Amu/t1-1.5B,Amu,1.777,12.141383312461109,33.93717558300864,15.172860277880739,5.13595166163142,0.0,1.1968749999999995,17.405437352245865,mit,2025-02-12,0.6206258731095564,🔶 fine-tuned on domain-specific datasets
Amu/t1-3B,Amu,3.397,11.160895171582572,33.27770316094629,15.248848632790677,13.746223564954683,0.0,1.5361979166666664,3.1563977541371155,mit,2025-03-10,0.8009694476236229,"💬 chat models (RLHF, DPO, IFT, ...)"
ArliAI/ArliAI-RPMax-12B-v1.1,ArliAI,12.248,20.976339912086193,53.48852156721942,24.80906331793277,11.253776435045317,4.250559284116329,5.563802083333336,26.492316784869978,apache-2.0,2024-08-31,3.6668046106558903,🔶 fine-tuned on domain-specific datasets
ArliAI/Llama-3.1-8B-ArliAI-RPMax-v1.1,ArliAI,8.03,23.942143268323218,63.59016298975607,28.787014099442825,13.141993957703926,4.4742729306487705,5.3109375000000005,28.34847813238771,llama3,2024-08-23,1.7854895170769118,🔶 fine-tuned on domain-specific datasets
Arthur-LAGACHERIE/Precis-1B-Instruct,Arthur-LAGACHERIE,1.236,8.848710962428209,36.70738086056109,6.06909792285563,0.3776435045317221,2.1252796420581683,3.077343750000001,4.735520094562647,llama3.2,2025-01-19,0.7923436680964789,🔶 fine-tuned on domain-specific datasets
Artples/L-MChat-7b,Artples,7.242,21.238493444242586,52.96646231997766,24.20155738881327,9.214501510574017,7.38255033557047,8.124739583333334,25.541149527186757,apache-2.0,2024-04-02,1.1844523714047013,🤝 base merges and moerges
Artples/L-MChat-Small,Artples,2.78,15.23132798262929,32.87056122200207,26.856515500031353,3.7764350453172204,2.348993288590602,9.265885416666663,16.269577423167846,mit,2024-04-11,0.9310211903677648,🤝 base merges and moerges
Aryanne/QwentileSwap,Aryanne,32.764,43.91650770857709,73.78422585406722,57.67565555333628,42.220543806646525,15.659955257270694,19.20520833333333,54.95345744680851,apache-2.0,2025-01-12,34.397309465760216,🤝 base merges and moerges
Aryanne/SHBA,Aryanne,8.03,29.875548231649606,78.16560060639105,32.47770265291174,17.97583081570997,7.38255033557047,11.11692708333333,32.134677895981085,,2025-01-05,1.5300866770671717,🤝 base merges and moerges
Aryanne/SuperHeart,Aryanne,8.03,25.55719928277682,51.92234382549414,31.893554212659296,15.634441087613293,6.823266219239373,14.713281249999996,32.35630910165484,llama3.1,2024-09-23,1.8079185536473381,🤝 base merges and moerges
AtAndDev/Qwen2.5-1.5B-continuous-learnt,AtAndDev,1.544,16.518524239214223,46.05214165081983,19.53766599736009,7.477341389728097,2.1252796420581683,3.7890625000000013,20.12965425531915,,,0.673034773667099,🔶 fine-tuned on domain-specific datasets
Ateron/Glowing-Forest-12B,Ateron,12.248,22.612024614962053,35.91803082487799,35.52548240518279,7.779456193353475,11.073825503355701,15.179947916666663,30.1954048463357,,,0.8972694159256903,🤝 base merges and moerges
Ateron/Lotus-Magpic,Ateron,12.248,25.49856357813722,62.86076499244227,32.65772737584173,9.969788519637463,7.046979865771815,12.781770833333335,27.67434988179669,,2025-02-27,0.8675250939281365,🤝 base merges and moerges
Ateron/Way_of_MagPicaro,Ateron,12.248,20.630569141650984,26.37091805298829,34.315941121704846,5.8912386706948645,11.185682326621922,17.84661458333333,28.173020094562645,,2025-02-15,0.8622054716791998,🤝 base merges and moerges
AuraIndustries/Aura-4B,AuraIndustries,4.513,16.063480369846303,38.15620331830654,22.64085672774061,4.229607250755287,5.033557046979867,7.3638020833333355,18.95685579196217,apache-2.0,2024-12-12,1.1599834197817673,"💬 chat models (RLHF, DPO, IFT, ...)"
AuraIndustries/Aura-8B,AuraIndustries,8.03,27.363297533889394,72.05315230255721,30.981348410709717,15.181268882175228,4.809843400447425,9.22265625,31.93151595744681,apache-2.0,2024-12-08,1.279427720279719,"💬 chat models (RLHF, DPO, IFT, ...)"
AuraIndustries/Aura-MoE-2x4B,AuraIndustries,7.231,16.79797839924053,46.00969871053249,20.61384808360901,3.096676737160121,2.9082774049216997,9.830468750000001,18.32890070921986,,,1.994775253625848,"💬 chat models (RLHF, DPO, IFT, ...)"
AuraIndustries/Aura-MoE-2x4B-v2,AuraIndustries,7.231,17.515881576703762,47.77822843388875,20.801181076748463,3.1722054380664653,5.033557046979867,10.42447916666667,17.88563829787234,,,1.8490265375303532,"💬 chat models (RLHF, DPO, IFT, ...)"
Aurel9/testmerge-7b,Aurel9,7.242,20.96930213435916,39.79984219648311,32.79279332763635,6.570996978851963,6.711409395973152,17.133072916666666,22.807697990543733,,2024-11-16,0.9529287302081578,🤝 base merges and moerges
Ayush-Singh/Llama1B-sft-2,Ayush-Singh,1.236,3.1693229450767695,13.743755457741015,1.2375708061002186,0.0,0.0,2.7343749999999996,1.300236406619384,,2025-01-28,0.7669701604841612,🔶 fine-tuned on domain-specific datasets
Azure99/Blossom-V6-14B,Azure99,14.77,32.80581546858162,63.95486198841297,30.3528011952772,52.567975830815705,1.6778523489932917,8.906770833333335,39.3746306146572,apache-2.0,2025-01-27,4.503315116093226,"💬 chat models (RLHF, DPO, IFT, ...)"
Azure99/Blossom-V6-7B,Azure99,7.616,31.04565038906736,55.38194213575535,29.447521285247884,45.84592145015105,7.270693512304249,13.395052083333335,34.932771867612296,apache-2.0,2025-01-27,1.8136679248856464,"💬 chat models (RLHF, DPO, IFT, ...)"
Azure99/blossom-v5-32b,Azure99,32.512,27.724659940062114,52.3544196066437,42.883055884713976,18.65558912386707,8.165548098434002,8.350000000000001,35.93934692671394,apache-2.0,2024-04-29,11.376000661812801,"💬 chat models (RLHF, DPO, IFT, ...)"
Azure99/blossom-v5-llama3-8b,Azure99,8.03,14.598962808998438,43.4293230849701,18.306535405618444,5.13595166163142,2.0134228187919474,5.3109375000000005,13.397606382978722,apache-2.0,2024-04-20,1.7443057854894946,"💬 chat models (RLHF, DPO, IFT, ...)"
Azure99/blossom-v5.1-34b,Azure99,34.389,30.298681690900178,56.96562897556262,44.14770458838461,25.90634441087613,7.941834451901568,7.298958333333334,39.531619385342786,apache-2.0,2024-05-19,12.700997469006204,"💬 chat models (RLHF, DPO, IFT, ...)"
Azure99/blossom-v5.1-9b,Azure99,8.829,26.470194407631528,50.85816744016986,34.20124449031171,21.22356495468278,11.409395973154364,8.024479166666667,33.10431442080379,apache-2.0,2024-05-15,3.227728401062798,"💬 chat models (RLHF, DPO, IFT, ...)"
BAAI/Gemma2-9B-IT-Simpo-Infinity-Preference,BAAI,9.242,22.607935619579848,31.763831079313995,42.19084405906616,9.743202416918429,11.968680089485462,8.104947916666669,31.876108156028373,,2024-08-28,8.800296921754853,🔶 fine-tuned on domain-specific datasets
BAAI/Infinity-Instruct-3M-0613-Llama3-70B,BAAI,70.554,35.578242909223654,68.21134589555712,51.327160982522116,21.525679758308158,14.429530201342287,16.53255208333333,41.44318853427896,apache-2.0,2024-06-27,21.053813934815626,🔶 fine-tuned on domain-specific datasets
BAAI/Infinity-Instruct-3M-0613-Mistral-7B,BAAI,7.242,22.29353000800769,53.19873491225504,28.992936470320583,8.157099697885197,6.152125279642054,13.252083333333333,24.00820035460993,apache-2.0,2024-06-21,1.898749257491813,🔶 fine-tuned on domain-specific datasets
BAAI/Infinity-Instruct-3M-0625-Llama3-70B,BAAI,70.554,36.91009196843762,74.42120240960651,52.02816164280523,22.507552870090635,14.317673378076066,18.34036458333333,39.84559692671394,apache-2.0,2024-07-09,20.86191028123878,🔶 fine-tuned on domain-specific datasets
BAAI/Infinity-Instruct-3M-0625-Llama3-8B,BAAI,8.03,22.062531958779175,60.50268842227513,28.9882222457564,8.836858006042297,3.355704697986576,5.6677083333333345,25.02401004728132,apache-2.0,2024-07-09,1.7160075623568083,"💬 chat models (RLHF, DPO, IFT, ...)"
BAAI/Infinity-Instruct-3M-0625-Mistral-7B,BAAI,7.242,22.843425216048672,58.67420666054956,28.82328942958971,7.628398791540786,4.921700223713646,12.23828125,24.774674940898343,apache-2.0,2024-07-09,1.5715943827465826,🔶 fine-tuned on domain-specific datasets
BAAI/Infinity-Instruct-3M-0625-Qwen2-7B,BAAI,7.616,26.199808011295485,55.53930238434022,34.65682860864863,19.259818731117825,8.389261744966444,6.461718749999999,32.89191784869976,apache-2.0,2024-07-09,2.660155948960905,🔶 fine-tuned on domain-specific datasets
BAAI/Infinity-Instruct-3M-0625-Yi-1.5-9B,BAAI,8.829,28.14496041142372,51.85984299436606,35.37870748220464,16.389728096676738,13.870246085011187,16.724739583333335,34.64649822695036,apache-2.0,2024-07-09,2.233602481106533,🔶 fine-tuned on domain-specific datasets
BAAI/Infinity-Instruct-7M-0729-Llama3_1-8B,BAAI,8.03,23.447423677135685,61.31952109292233,30.888804607565575,12.764350453172204,5.7046979865771785,5.297135416666668,24.710032505910167,llama3.1,2024-08-02,1.7336102063619132,🔶 fine-tuned on domain-specific datasets
BAAI/Infinity-Instruct-7M-0729-mistral-7B,BAAI,7.242,23.21644934658775,61.61928128476886,28.697915491520025,8.308157099697885,5.369127516778524,10.04010416666667,25.26411052009456,apache-2.0,2024-07-25,1.5985224340218647,🔶 fine-tuned on domain-specific datasets
BAAI/Infinity-Instruct-7M-Gen-Llama3_1-70B,BAAI,70.554,37.48445364047765,73.35458804859994,52.49894685232329,25.226586102719033,16.778523489932887,16.97161458333333,40.076462765957444,llama3.1,2024-07-25,22.138242550850272,🔶 fine-tuned on domain-specific datasets
BAAI/Infinity-Instruct-7M-Gen-Llama3_1-8B,BAAI,8.03,23.447423677135685,61.31952109292233,30.888804607565575,12.764350453172204,5.7046979865771785,5.297135416666668,24.710032505910167,llama3.1,2024-08-02,1.8342796170800313,🔶 fine-tuned on domain-specific datasets
BAAI/Infinity-Instruct-7M-Gen-mistral-7B,BAAI,7.242,23.191053766563783,61.46690780462506,28.697915491520025,8.308157099697885,5.369127516778524,10.04010416666667,25.26411052009456,apache-2.0,2024-07-25,1.64927044522619,🔶 fine-tuned on domain-specific datasets
BAAI/OPI-Llama-3.1-8B-Instruct,BAAI,8.03,8.531604396997649,20.745510800232275,9.76871171424153,1.3595166163141994,3.243847874720355,3.579427083333334,12.492612293144207,llama3.1,2024-09-06,1.343313618854893,🔶 fine-tuned on domain-specific datasets
BEE-spoke-data/Meta-Llama-3-8Bee,BEE-spoke-data,8.03,14.657811877680324,19.506575885317623,24.19903269979749,4.833836858006042,8.501118568232664,6.242447916666666,24.66385933806146,llama3,2024-04-28,1.6607598585562942,🔶 fine-tuned on domain-specific datasets
BEE-spoke-data/smol_llama-101M-GQA,BEE-spoke-data,0.101,4.019599868138451,13.843712460715347,3.1980040943527936,0.6042296072507553,1.0067114093959737,4.275520833333334,1.1894208037825047,apache-2.0,2023-10-26,0.23921130531719068,🟢 pretrained
